Name: Screw Jam_0.7.0_Apkpure.apk
UnityVersion: 2021.3.23f1
IL2CPP: True
Error convert for vertex shader {fileID: 0 (globalgamemanagers.assets), pathID: 48, m_Name: Hidden/Universal Render Pipeline/Sampling, type: Shader}
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalLightData
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TMP_FontAsset
Missed: for Unity.TextMeshPro.dll/TMPro/TMP_FontAsset
Missed: for Unity.TextMeshPro.dll/TMPro/TMP_FontAsset
Missed: for Unity.TextMeshPro.dll/TMPro/TMP_FontAsset
Missed: for Unity.TextMeshPro.dll/TMPro/TMP_FontAsset
Missed: for Unity.TextMeshPro.dll/TMPro/TMP_FontAsset
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.Usercentrics.dll/Unity.Usercentrics/Usercentrics
Missed: for Unity.Usercentrics.dll/Unity.Usercentrics/Usercentrics
Missed: for Unity.Usercentrics.dll/Unity.Usercentrics/Usercentrics
Missed: for Unity.Usercentrics.dll/Unity.Usercentrics/Usercentrics
Missed: for Unity.Usercentrics.dll/Unity.Usercentrics/Usercentrics
Missed: for Unity.Usercentrics.dll/Unity.Usercentrics/AutoInitialize
Missed: for Unity.Usercentrics.dll/Unity.Usercentrics/AutoInitialize
Missed: for Unity.Usercentrics.dll/Unity.Usercentrics/AutoInitialize
Missed: for Unity.Usercentrics.dll/Unity.Usercentrics/AutoInitialize
Missed: for Unity.Usercentrics.dll/Unity.Usercentrics/AutoInitialize
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalLightData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalLightData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalLightData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalLightData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalLightData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalLightData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalLightData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalLightData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalLightData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalLightData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalLightData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalLightData
Missed: for Unity.RenderPipelines.Universal.Runtime.dll/UnityEngine.Rendering.Universal/UniversalAdditionalCameraData
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshProUGUI
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Missed: for Unity.TextMeshPro.dll/TMPro/TextMeshPro
Make Script DB
Make Scripts
Make plugins
Make binStreamingAssets
Write scrip db
IsContains_TextMeshPro
MakeUnityProject - end, dir: D:\Intern\ScrewJam
